incident_id,year,country,total_killed,total_wounded,total_kidnapped,total_affected,means_of_attack,latitude,longitude,means_of_attack_condensed,risk,risk_allyears
2394,2018,South Sudan,0,0,7,7,Kidnapping,4.1079,30.964542,Kidnapping,7,1233
2393,2018,Syrian Arab Republic,0,1,0,1,Shelling,33.572772,36.409376,Explosives,2,1188
2383,2018,Somalia,1,0,0,1,Vehicle-born IED,2.032194,45.304361,Explosives,3,1112
2384,2018,Azerbaijan,3,2,0,5,Landmine ,41.071472,43.839254,Explosives,13,13
2621,2018,Sri Lanka,0,1,0,1,Bodily assault,7.43051,80.99084,Bodily assault,2,224
2396,2018,Myanmar,1,0,0,1,Shooting,16.945935,97.959286,Shooting,3,27
2571,2018,Papua New Guinea,0,1,0,1,Bodily assault,5.5056,142.572,Bodily assault,2,14
2395,2018,South Sudan,1,0,0,1,Shooting,9.023608,29.675991,Shooting,3,1233
2397,2018,Papua New Guinea,0,1,0,1,Bodily assault,-6.127153,143.420306,Bodily assault,2,14
2398,2018,South Sudan,1,0,0,1,Shooting,8.723687,30.164704,Shooting,3,1233
2637,2018,DR Congo,0,1,0,1,Bodily assault,4.0939,29.0827,Bodily assault,2,583
2399,2018,Niger,0,0,1,1,Kidnapping,14.733193,0.917772,Kidnapping,1,66
2594,2018,South Sudan,0,1,0,1,Shooting,9.306617,30.029697,Shooting,2,1233
2697,2018,Mali,0,4,0,4,Bodily assault,16.083333,-1.75,Bodily assault,8,189
2401,2018,Sudan,1,3,0,4,Shooting,9.640175,28.434905,Shooting,9,981
2400,2018,Yemen,1,0,0,1,Shooting,13.577589,44.017799,Shooting,3,277
2402,2018,DR Congo,0,2,0,2,Bodily assault,2.859023,30.838409,Bodily assault,4,583
2651,2018,Libyan Arab Jamahiriya,0,1,0,1,Shooting,26.666955,18.030248,Shooting,2,58
2559,2018,Afghanistan,0,1,0,1,Shooting,34.555347,69.207489,Shooting,2,2534
2439,2018,South Sudan,0,1,0,1,Shooting,8.296968,30.153157,Shooting,2,1233
2403,2018,South Sudan,1,0,0,1,Shooting,5.6372,31.7153,Shooting,3,1233
2593,2018,Sudan,1,0,0,1,Bodily assault,14.365716,22.46143,Bodily assault,3,981
2404,2018,South Sudan,0,0,10,10,Kidnapping,4.095271,30.677505,Kidnapping,10,1233
2405,2018,South Sudan,1,0,0,1,Shooting,6.876992,31.306979,Shooting,3,1233
2406,2018,South Sudan,1,0,0,1,Shooting,6.876992,31.306979,Shooting,3,1233
2672,2018,South Sudan,0,1,0,1,Bodily assault,4.85,31.6,Bodily assault,2,1233
2408,2018,Somalia,1,0,0,1,Shooting,2.046934,45.318162,Shooting,3,1112
2407,2018,Somalia,0,0,1,1,Kidnapping,2.046934,45.318162,Kidnapping,1,1112
2622,2018,Syrian Arab Republic,0,0,1,1,Kidnapping,36.585331,37.056561,Kidnapping,1,1188
2409,2018,Afghanistan,1,0,0,1,Shooting,35.359532,70.859562,Shooting,3,2534
2578,2018,Afghanistan,0,1,0,1,Bodily assault,34.533814,69.181595,Bodily assault,2,2534
2572,2018,Central African Republic,0,1,0,1,Bodily assault,7.0,19.18333,Bodily assault,2,402
2723,2018,Syrian Arab Republic,1,0,0,1,Landmine ,33.5,37.0,Explosives,3,1188
2410,2018,Mali,0,2,0,2,Shooting,14.52371,-4.118498,Shooting,4,189
2411,2018,DR Congo,0,0,1,1,Kidnapping,-4.86362,28.75435,Kidnapping,1,583
2658,2018,Algeria,0,1,0,1,Rape/sexual assault ,36.883333,3.716667,Explosives,2,32
2412,2018,South Sudan,0,0,12,12,Kidnapping,5.178817,27.956335,Kidnapping,12,1233
2673,2018,Nicaragua,0,1,0,1,Bodily assault,12.136389,-86.251389,Bodily assault,2,7
2560,2018,South Sudan,0,5,0,5,Bodily assault,9.255848,29.80355,Bodily assault,10,1233
2616,2018,Syrian Arab Republic,1,0,0,1,Vehicle-born IED,36.213571,36.770435,Explosives,3,1188
2579,2018,Yemen,0,1,0,1,Shooting,13.977809,44.234351,Shooting,2,277
2413,2018,Syrian Arab Republic,1,0,0,1,Shelling,33.223252,35.830723,Explosives,3,1188
2692,2018,Ethiopia,1,0,0,1,Bodily assault,8.25,34.583333,Bodily assault,3,137
2632,2018,South Sudan,1,1,0,2,Shooting,9.224042,29.166706,Shooting,5,1233
2415,2018,South Sudan,0,0,7,7,Kidnapping,4.959847,31.210376,Kidnapping,7,1233
2416,2018,DR Congo,0,2,0,2,Bodily assault,1.572747,30.240077,Bodily assault,4,583
2422,2018,Syrian Arab Republic,6,0,0,6,Shooting,35.990837,36.937984,Shooting,18,1188
2696,2018,Somalia,0,1,0,1,Shooting,7.216667,48.85,Shooting,2,1112
2417,2018,South Sudan,1,0,0,1,Unknown,4.089045,30.681738,Unknown,3,1233
2418,2018,South Sudan,0,1,0,1,Bodily assault,4.874661,31.589626,Bodily assault,2,1233
2591,2018,Bangladesh,1,0,0,1,Bodily assault,23.225332,90.950096,Bodily assault,3,46
2421,2018,Occupied Palestinian Territories,1,0,0,1,Shooting,31.416667,34.333333,Shooting,3,161
2419,2018,South Sudan,0,1,0,1,Bodily assault,6.038206,31.51063,Bodily assault,2,1233
2420,2018,Afghanistan,0,0,1,1,Kidnapping,36.510918,68.903288,Kidnapping,1,2534
2699,2018,South Sudan,0,1,0,1,Bodily assault,9.979167,33.75,Bodily assault,2,1233
2496,2018,South Sudan,0,1,0,1,Bodily assault,6.807249,29.678888,Bodily assault,2,1233
2501,2018,Syrian Arab Republic,1,0,0,1,Aerial bombardment,36.04497,36.756362,Explosives,3,1188
2624,2018,Syrian Arab Republic,1,0,0,1,Aerial bombardment,32.622434,36.11097,Explosives,3,1188
2500,2018,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.016078,40.44654,Explosives,3,1188
2503,2018,Syrian Arab Republic,0,1,0,1,Aerial bombardment,36.046111,36.754444,Explosives,2,1188
2596,2018,DR Congo,0,1,0,1,Bodily assault,-5.946021,29.196717,Bodily assault,2,583
2498,2018,Central African Republic,0,1,0,1,Bodily assault,6.996037,19.185032,Bodily assault,2,402
2689,2018,Libyan Arab Jamahiriya,0,1,0,1,Shooting,32.887222,13.191389,Shooting,2,58
2509,2018,Syrian Arab Republic,1,0,0,1,Shelling,32.626434,36.103306,Explosives,3,1188
2505,2018,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.931027,36.641778,Explosives,3,1188
2623,2018,Ethiopia,1,0,0,1,Shooting,9.5,41.88333,Shooting,3,137
2502,2018,Syrian Arab Republic,1,0,0,1,Shelling,32.751027,36.301039,Explosives,3,1188
2504,2018,Syrian Arab Republic,1,0,0,1,Aerial bombardment,32.834404,36.344392,Explosives,3,1188
2707,2018,Syrian Arab Republic,3,0,0,3,Aerial bombardment,32.628333,36.226111,Explosives,9,1188
2633,2018,South Sudan,1,1,0,2,Shooting,9.799568,33.552246,Shooting,5,1233
2639,2018,Guinea,0,1,0,1,Shooting,8.883333,-10.166667,Shooting,2,19
2668,2018,Syrian Arab Republic,0,0,4,4,Kidnapping,37.05,41.22,Kidnapping,4,1188
2724,2018,Syrian Arab Republic,1,0,0,1,Aerial bombardment,32.616667,36.1,Explosives,3,1188
2705,2018,Syrian Arab Republic,1,0,0,1,Aerial bombardment,32.737778,36.06875,Explosives,3,1188
2518,2018,South Sudan,1,0,0,1,Shooting,5.19729,31.76986,Shooting,3,1233
2580,2018,Uganda,0,1,0,1,Shooting,0.347596,32.58252,Shooting,2,142
2716,2018,Kenya,0,1,0,1,Bodily assault,-1.292066,36.821945,Bodily assault,2,159
2581,2018,Guatemala,1,0,0,1,Bodily assault,14.634915,-90.506882,Bodily assault,3,16
2582,2018,Nigeria,0,0,5,5,Kidnapping,9.464143,8.450353,Kidnapping,5,315
2634,2018,Yemen,1,1,0,2,Aerial bombardment,13.05863,44.86451,Explosives,5,277
2507,2018,DR Congo,0,0,2,2,Kidnapping,-6.274012,27.9249,Kidnapping,2,583
2618,2018,Syrian Arab Republic,0,1,0,1,Aerial bombardment,34.97586,36.51221,Explosives,2,1188
2499,2018,Central African Republic,0,1,0,1,Shooting,7.300804,18.288171,Shooting,2,402
2515,2018,South Sudan,0,1,0,1,Bodily assault,4.847202,31.595166,Bodily assault,2,1233
2598,2018,Afghanistan,0,1,0,1,Bodily assault,31.612181,65.712219,Bodily assault,2,2534
2701,2018,Sudan,0,2,0,2,Bodily assault,2.9,23.483333,Bodily assault,4,981
2562,2018,Afghanistan,0,0,12,12,Kidnapping,34.875746,70.993766,Kidnapping,12,2534
2597,2018,DR Congo,0,1,0,1,Bodily assault,-5.946021,29.196717,Bodily assault,2,583
2508,2018,DR Congo,0,0,1,1,Kidnapping,-0.153679,29.179937,Kidnapping,1,583
2661,2018,Cameroon,0,1,0,1,Bodily assault,3.866667,11.516667,Bodily assault,2,73
2583,2018,Afghanistan,3,2,0,5,Aerial bombardment,34.44038,70.441856,Explosives,13,2534
2635,2018,South Sudan,1,0,0,1,Shooting,6.584522,29.952998,Shooting,3,1233
2506,2018,Afghanistan,2,1,0,3,Complex attack,34.419849,70.472943,Explosives,8,2534
2688,2018,Iraq,0,1,0,1,Shooting,33.85,44.233333,Shooting,2,336
2512,2018,South Sudan,0,2,0,2,Bodily assault,5.348133,30.326254,Bodily assault,4,1233
2513,2018,Central African Republic,1,0,0,1,Unknown,5.037845,21.209981,Unknown,3,402
2511,2018,Mali,0,0,1,1,Kidnapping,15.210744,-1.988153,Kidnapping,1,189
2563,2018,Bangladesh,1,0,0,1,Unknown,21.5019,91.8922,Unknown,3,46
2725,2018,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.1333,36.75,Explosives,3,1188
2510,2018,DR Congo,0,0,7,7,Kidnapping,-1.398474,28.814284,Kidnapping,7,583
2514,2018,Somalia,0,0,4,4,Kidnapping,3.111621,43.491606,Kidnapping,4,1112
2516,2018,South Sudan,0,1,0,1,Shooting,9.53082,31.65955,Shooting,2,1233
2599,2018,Somalia,0,0,2,2,Kidnapping,2.05003,45.322399,Kidnapping,2,1112
2700,2018,South Sudan,0,2,0,2,Bodily assault,4.85,31.6,Bodily assault,4,1233
2647,2018,DR Congo,0,0,3,3,Kidnapping,-3.38413,29.1415,Kidnapping,3,583
2555,2018,DR Congo,0,0,4,4,Kidnapping,-6.699833,29.498361,Kidnapping,4,583
2556,2018,Occupied Palestinian Territories,1,0,0,1,Shooting,31.485479,34.48684,Shooting,3,161
2665,2018,South Sudan,0,0,1,1,Kidnapping,7.18,34.1,Kidnapping,1,1233
2519,2018,Central African Republic,2,0,0,2,Shooting,5.10223,20.41207,Shooting,6,402
2520,2018,Yemen,0,1,0,1,Shelling,14.18412,43.22871,Explosives,2,277
2522,2018,South Sudan,0,3,0,3,Bodily assault,8.468179,25.677397,Bodily assault,6,1233
2523,2018,South Sudan,1,0,0,1,Unknown,7.170803,30.109512,Unknown,3,1233
2550,2018,Mali,0,0,1,1,Kidnapping,12.35216,-7.986576,Kidnapping,1,189
2674,2018,Guatemala,0,1,0,1,Bodily assault,14.613333,-90.535278,Bodily assault,2,16
2702,2018,Afghanistan,0,0,1,1,Kidnapping,32.5,68.8,Kidnapping,1,2534
2521,2018,Sudan,0,1,0,1,Bodily assault,13.177669,23.642486,Bodily assault,2,981
2690,2018,Iraq,0,1,0,1,Rape/sexual assault ,36.316667,44.0,Explosives,2,336
2525,2018,South Sudan,0,1,0,1,Shooting,7.050637,33.008586,Shooting,2,1233
2524,2018,South Sudan,1,0,0,1,Shooting,4.872864,31.551515,Shooting,3,1233
2933,2018,Central African Republic,0,1,0,1,Bodily assault,4.45,20.983333,Bodily assault,2,402
2708,2018,Somalia,0,1,0,1,Bodily assault,7.216667,48.85,Bodily assault,2,1112
2527,2018,DR Congo,0,2,0,2,Bodily assault,0.140692,29.335015,Bodily assault,4,583
2629,2018,Afghanistan,0,0,4,4,Kidnapping,36.1317,65.554,Kidnapping,4,2534
2604,2018,Afghanistan,1,0,0,1,Shooting,34.4823,66.2724,Shooting,3,2534
2628,2018,Afghanistan,0,0,2,2,Kidnapping,33.4127,64.5123,Kidnapping,2,2534
2529,2018,South Sudan,0,1,0,1,Shooting,4.771099,33.58823,Shooting,2,1233
2638,2018,South Sudan,0,2,0,2,Shooting,4.775,33.59,Shooting,4,1233
2675,2018,South Sudan,0,0,1,1,Kidnapping,8.366917,31.136611,Kidnapping,1,1233
2528,2018,South Sudan,0,1,0,1,Shooting,4.771099,33.58823,Shooting,2,1233
2652,2018,Yemen,0,1,0,1,Shooting,15.566667,49.233334,Shooting,2,277
2625,2018,Kenya,0,1,0,1,Bodily assault,-0.10309,34.756062,Bodily assault,2,159
2641,2018,Ethiopia,0,1,0,1,Shooting,9.5,42.7,Shooting,2,137
2595,2018,Central African Republic,0,2,0,2,Bodily assault,4.967183,20.093937,Bodily assault,4,402
2535,2018,South Sudan,1,0,0,1,Shooting,9.407323,31.162239,Shooting,3,1233
2532,2018,Afghanistan,1,0,0,1,Kidnap-killing,36.603113,69.104049,Kidnapping,3,2534
2564,2018,South Sudan,0,1,0,1,Bodily assault,9.53082,31.65955,Bodily assault,2,1233
2531,2018,South Sudan,1,0,10,11,Kidnapping,4.34307,31.07268,Kidnapping,13,1233
2932,2018,Central African Republic,0,1,0,1,Bodily assault,7.3,18.3,Bodily assault,2,402
2533,2018,South Sudan,0,1,0,1,Bodily assault,8.304913,30.141992,Bodily assault,2,1233
2626,2018,Tanzania,0,1,0,1,Bodily assault,14.77482,-16.36052,Bodily assault,2,20
2534,2018,South Sudan,0,1,0,1,Shooting,9.29502,29.964754,Shooting,2,1233
2663,2018,Cameroon,0,1,0,1,Bodily assault,9.3,13.4,Bodily assault,2,73
2687,2018,Afghanistan,1,0,0,1,Kidnap-killing,32.5,68.8,Kidnapping,3,2534
2536,2018,Sudan,1,0,0,1,Shooting,12.0126,27.73993,Shooting,3,981
2542,2018,Kenya,0,1,0,1,Shooting,-1.639904,40.312878,Shooting,2,159
2636,2018,Central African Republic,1,0,0,1,Shooting,5.53,16.32,Shooting,3,402
2539,2018,DR Congo,0,0,1,1,Unknown,-1.554059,29.189061,Unknown,1,583
2541,2018,Mali,0,9,0,9,Vehicle-born IED,16.28348,-0.04271,Explosives,18,189
2538,2018,DR Congo,2,0,0,2,Shooting,-5.993502,29.163729,Shooting,6,583
2557,2018,Syrian Arab Republic,1,0,0,1,Shooting,36.11,36.5,Shooting,3,1188
2547,2018,Mexico,1,3,0,4,Shooting,18.593416,-99.692483,Shooting,9,31
2537,2018,South Sudan,0,1,0,1,Bodily assault,4.837629,31.548639,Bodily assault,2,1233
2540,2018,Kenya,0,0,1,1,Kidnapping,-3.117136,39.627166,Kidnapping,1,159
2630,2018,El Salvador,0,1,0,1,Rape/sexual assault ,13.48,-89.183,Explosives,2,18
2543,2018,Central African Republic,0,0,2,2,Kidnapping,7.299303,15.528852,Kidnapping,2,402
2655,2018,Bangladesh,0,1,0,1,Bodily assault,22.366667,91.8,Bodily assault,2,46
2544,2018,Syrian Arab Republic,0,1,0,1,Shooting,36.662982,39.069734,Shooting,2,1188
2617,2018,Iraq,0,1,0,1,Bodily assault,33.312805,44.361488,Bodily assault,2,336
2545,2018,Syrian Arab Republic,1,0,0,1,Roadside IED,36.39465,36.6894,Explosives,3,1188
2546,2018,South Sudan,0,1,0,1,Bodily assault,4.40998,32.574711,Bodily assault,2,1233
2548,2018,DR Congo,1,0,0,1,Shooting,-1.360432,28.79195,Shooting,3,583
2567,2018,South Sudan,0,1,0,1,Bodily assault,4.092673,30.677393,Bodily assault,2,1233
2640,2018,Uganda,0,3,0,3,Bodily assault,3.53,31.35,Bodily assault,6,142
2648,2018,Tanzania,0,1,0,1,Bodily assault,-3.689481,30.784619,Bodily assault,2,20
2551,2018,Pakistan,1,0,0,1,Shooting,30.221951,67.023048,Shooting,3,542
2569,2019,Syrian Arab Republic,1,0,0,1,Kidnap-killing,35.810357,36.612625,Kidnapping,3,1188
2858,2019,Syrian Arab Republic,1,2,0,3,Shooting,36.2849665,36.8519377,Shooting,7,1188
2558,2019,Central African Republic,1,0,0,1,Shooting,7.300804,18.288171,Shooting,3,402
2588,2019,Iraq,0,1,0,1,Bodily assault,36.341584,43.129139,Bodily assault,2,336
2979,2019,Guatemala,0,1,0,1,Bodily assault,14.766667,-91.183333,Bodily assault,2,16
2908,2019,Yemen,0,1,0,1,Bodily assault,15.7030403,43.6039301,Bodily assault,2,277
2917,2019,Yemen,0,0,3,3,Kidnapping,27.0365406,14.4290236,Kidnapping,3,277
2566,2019,Central African Republic,0,1,0,1,Shooting,4.394673,18.558189,Shooting,2,402
2980,2019,Philippines,1,1,0,2,Shooting,6.22,125.07,Shooting,5,47
2568,2019,Central African Republic,1,0,0,1,Unknown,5.767948,20.675651,Unknown,3,402
2958,2019,Cote D'Ivoire,0,1,0,1,Unknown,5.316667,-4.033333,Unknown,2,26
2610,2019,Central African Republic,1,0,0,1,Shooting,5.767948,20.675651,Shooting,3,402
2847,2019,Tanzania,0,1,0,1,Bodily assault,-4.08,31.01,Bodily assault,2,20
2971,2019,Mali,0,1,0,1,Bodily assault,16.2716694,-0.04472,Bodily assault,2,189
2875,2019,Bangladesh,0,1,0,1,Bodily assault,21.2237441,92.1057549,Bodily assault,2,46
2570,2019,Afghanistan,0,1,0,1,Vehicle-born IED,34.44038,70.441856,Explosives,2,2534
2575,2019,Syrian Arab Republic,1,0,0,1,Kidnap-killing,36.202106,37.134258,Kidnapping,3,1188
2860,2019,DR Congo,0,0,1,1,Kidnapping,-1.640183,29.178362,Kidnapping,1,583
2642,2019,Yemen,0,0,1,1,Kidnapping,15.348333,44.206389,Kidnapping,1,277
2611,2019,Uganda,0,2,0,2,Bodily assault,2.77162,32.297421,Bodily assault,4,142
2952,2019,Ethiopia,0,1,0,1,Bodily assault,9.03,38.74,Bodily assault,2,137
2981,2019,Sri Lanka,0,1,0,1,Bodily assault,6.7307932,81.1216761,Bodily assault,2,224
2906,2019,Bangladesh,0,1,0,1,Bodily assault,22.366667,91.8,Bodily assault,2,46
2905,2019,Bangladesh,0,1,0,1,Bodily assault,21.43392,91.98703,Bodily assault,2,46
2677,2019,DR Congo,0,1,0,1,Bodily assault,0.4833,29.45,Bodily assault,2,583
2902,2019,Sudan,1,0,0,1,Shooting,12.0488796,24.8806896,Shooting,3,981
2972,2019,Mali,0,0,3,3,Kidnapping,14.4842997,-4.18296,Kidnapping,3,189
2576,2019,Yemen,2,0,0,2,Shooting,14.79209,44.294258,Shooting,6,277
2612,2019,Yemen,0,1,0,1,Aerial bombardment,15.328226,45.874382,Explosives,2,277
2993,2019,DR Congo,0,1,0,1,Shooting,-10.6197026,26.3190398,Shooting,2,583
2890,2019,Sudan,0,1,0,1,Bodily assault,15.5517702,32.5324097,Bodily assault,2,981
2584,2019,Syrian Arab Republic,0,1,0,1,Vehicle-born IED,35.825691,36.682449,Explosives,2,1188
2711,2019,Burkina Faso,0,0,4,4,Kidnapping,13.480656,-1.558156,Kidnapping,4,23
2585,2019,South Sudan,0,1,0,1,Bodily assault,6.203993,31.558729,Bodily assault,2,1233
2852,2019,DR Congo,1,0,0,1,Roadside IED,-0.1549602,29.2437011,Explosives,3,583
2884,2019,Central African Republic,0,1,0,1,Bodily assault,6.5423298,21.98633,Bodily assault,2,402
2586,2019,Somalia,0,0,6,6,Kidnapping,2.76956,42.06527,Kidnapping,6,1112
2589,2019,Yemen,0,2,0,2,Landmine ,13.376944,44.478333,Explosives,4,277
2607,2019,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.0,38.0,Explosives,3,1188
2874,2019,Jordan,0,1,0,1,Bodily assault,31.9054,36.5809,Bodily assault,2,34
2914,2019,Uganda,0,1,0,1,Bodily assault,1.415,34.515,Bodily assault,2,142
2916,2019,Ethiopia,0,1,0,1,Bodily assault,14.1056708,38.2849463,Bodily assault,2,137
3011,2019,Syrian Arab Republic,1,2,0,3,Aerial bombardment,35.8142,36.32,Explosives,7,1188
2915,2019,Uganda,0,1,0,1,Bodily assault,1.415,34.515,Bodily assault,2,142
2590,2019,Syrian Arab Republic,1,0,0,1,Shelling,35.22,35.41,Explosives,3,1188
2883,2019,Burkina Faso,0,0,1,1,Kidnapping,14.1005099,-1.6226538,Kidnapping,1,23
2853,2019,South Sudan,0,0,1,1,Kidnapping,4.846687,31.852221,Kidnapping,1,1233
2717,2019,Central African Republic,1,0,0,1,Kidnap-killing,6.514587,21.960187,Kidnapping,3,402
2880,2019,Afghanistan,1,0,0,1,Complex attack,34.9197738,65.2909179,Explosives,3,2534
2601,2019,Central African Republic,0,1,0,1,Shooting,7.390836,18.392444,Shooting,2,402
2968,2019,DR Congo,0,1,0,1,Bodily assault,4.325,15.322222,Bodily assault,2,583
2602,2019,Yemen,1,0,0,1,Aerial bombardment,14.7909,42.9709,Explosives,3,277
2609,2019,DR Congo,0,1,0,1,Bodily assault,0.129899,29.292641,Bodily assault,2,583
2982,2019,Bolivia,0,1,0,1,Bodily assault,17.8,-63.183333,Bodily assault,2,2
2608,2019,Yemen,2,0,0,2,Aerial bombardment,17.033027,44.107973,Explosives,6,277
2614,2019,Occupied Palestinian Territories,1,0,0,1,Shooting,31.413847,35.110296,Shooting,3,161
2983,2019,Sri Lanka,0,1,0,1,Bodily assault,8.0369211,80.4725346,Bodily assault,2,224
2613,2019,Central African Republic,0,1,0,1,Shooting,5.513779,20.827387,Shooting,2,402
2678,2019,DR Congo,0,2,0,2,Bodily assault,0.15,29.283333,Bodily assault,4,583
2891,2019,DR Congo,0,3,0,3,Bodily assault,0.14164,29.2911701,Bodily assault,6,583
2973,2019,Haiti,0,2,0,2,Shooting,19.356047,-72.583995,Shooting,4,85
2646,2019,Central African Republic,1,0,0,1,Shooting,7.3,18.3,Shooting,3,402
2984,2019,Burundi,0,1,0,1,Other Explosives,-2.718,30.318556,Explosives,2,99
2892,2019,DR Congo,0,2,0,2,Bodily assault,0.14164,29.2911701,Bodily assault,4,583
2854,2019,Afghanistan,0,0,4,4,Kidnapping,31.7880105,65.5707852,Kidnapping,4,2534
2955,2019,Mexico,0,1,0,1,Bodily assault,19.433333,-99.133333,Bodily assault,2,31
2656,2019,Mali,0,0,3,3,Kidnapping,15.083333,-2.666667,Kidnapping,3,189
2653,2019,Nigeria,1,0,0,1,Shooting,10.312581,7.679319,Shooting,3,315
2654,2019,DR Congo,1,1,0,2,Shooting,0.127778,29.2875,Shooting,5,583
2693,2019,Cameroon,0,0,1,1,Kidnapping,4.166667,9.233333,Kidnapping,1,73
2657,2019,Kenya,1,0,0,1,Bodily assault,-2.0789,41.1338,Bodily assault,3,159
2659,2019,Haiti,1,0,0,1,Shooting,18.533333,-72.333333,Shooting,3,85
2710,2019,DR Congo,0,0,2,2,Kidnapping,-1.384977,28.092944,Kidnapping,2,583
2676,2019,Pakistan,1,1,0,2,Shooting,30.631561,66.736965,Shooting,5,542
2885,2019,Niger,0,1,0,1,Other Explosives,13.2143917,12.0289902,Explosives,2,66
2985,2019,Sri Lanka,0,1,0,1,Bodily assault,6.889722,80.598056,Bodily assault,2,224
2986,2019,Mozambique,0,1,0,1,Bodily assault,-14.716667,34.366667,Bodily assault,2,32
2974,2019,South Sudan,0,1,0,1,Bodily assault,9.231487,29.8005027,Bodily assault,2,1233
2680,2019,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.63,36.67,Explosives,3,1188
2664,2019,Afghanistan,0,4,0,4,Vehicle-born IED,34.4,70.366667,Explosives,8,2534
2859,2019,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.6990115,36.6053435,Explosives,3,1188
2987,2019,Haiti,0,1,0,1,Shooting,19.15,-72.016667,Shooting,2,85
2667,2019,Afghanistan,3,1,0,4,Vehicle-born IED,34.533333,69.166667,Explosives,11,2534
2694,2019,Nigeria,1,0,0,1,Shooting,11.833333,13.15,Shooting,3,315
2704,2019,Occupied Palestinian Territories,1,0,0,1,Shooting,31.401936,34.386018,Shooting,3,161
2960,2019,Somalia,0,0,2,2,Kidnapping,4.030278,42.296667,Kidnapping,2,1112
2679,2019,Afghanistan,0,1,0,1,Rape/sexual assault ,35.6581,68.0478,Explosives,2,2534
2855,2019,DR Congo,0,0,1,1,Kidnapping,-3.3728836,29.1448793,Kidnapping,1,583
2873,2019,Bangladesh,0,1,0,1,Bodily assault,21.2126,92.1634,Bodily assault,2,46
2691,2019,South Sudan,0,2,0,2,Shooting,4.775,33.59,Shooting,4,1233
2681,2019,Syrian Arab Republic,0,2,0,2,Aerial bombardment,35.814167,36.32,Explosives,4,1188
2682,2019,Burkina Faso,0,0,3,3,Kidnapping,14.104039,-1.629995,Kidnapping,3,23
2866,2019,South Sudan,0,1,0,1,Rape/sexual assault ,4.8516502,31.5824699,Explosives,2,1233
2685,2019,Afghanistan,2,0,0,2,Aerial bombardment,32.1415,61.2096,Explosives,6,2534
2684,2019,DR Congo,1,0,0,1,Unknown,0.517895,29.311459,Unknown,3,583
2686,2019,Afghanistan,0,0,2,2,Kidnapping,35.64,64.28,Kidnapping,2,2534
2909,2019,Jordan,0,1,0,1,Bodily assault,31.9054,36.5809,Bodily assault,2,34
2863,2019,Afghanistan,0,0,1,1,Kidnapping,31.0261488,62.4504154,Kidnapping,1,2534
2695,2019,South Sudan,0,1,0,1,Bodily assault,6.2125,31.560833,Bodily assault,2,1233
2954,2019,Tanzania,0,1,0,1,Bodily assault,-3.366667,36.683333,Bodily assault,2,20
2738,2019,DR Congo,0,0,2,2,Kidnapping,-0.155,29.24,Kidnapping,2,583
2900,2019,DR Congo,1,0,0,1,Shooting,-5.9474902,29.1947098,Shooting,3,583
3009,2019,DR Congo,0,1,0,1,Bodily assault,1.55941,30.25224,Bodily assault,2,583
2953,2019,Tunisia,0,1,0,1,Bodily assault,36.8,10.17,Bodily assault,2,8
2703,2019,South Sudan,0,2,0,2,Shooting,8.76328,29.856159,Shooting,4,1233
3016,2019,Syrian Arab Republic,0,3,0,3,Aerial bombardment,35.456667,36.746389,Explosives,6,1188
2718,2019,South Sudan,0,2,0,2,Bodily assault,4.775,33.59,Bodily assault,4,1233
2872,2019,Jordan,0,1,0,1,Bodily assault,31.915877,36.589156,Bodily assault,2,34
2877,2019,Niger,2,1,0,3,Shooting,13.31411,12.60934,Shooting,8,66
2709,2019,South Sudan,0,1,0,1,Shooting,9.962839,33.730204,Shooting,2,1233
2713,2019,South Sudan,0,2,0,2,Shooting,8.082926,31.979923,Shooting,4,1233
2712,2019,Syrian Arab Republic,3,3,0,6,Aerial bombardment,35.638611,36.671667,Explosives,15,1188
2904,2019,Afghanistan,0,1,0,1,Bodily assault,34.5281296,69.1723328,Bodily assault,2,2534
2719,2019,South Sudan,0,2,0,2,Bodily assault,4.85,31.6,Bodily assault,4,1233
2728,2019,South Sudan,0,1,0,1,Bodily assault,4.478014,32.721848,Bodily assault,2,1233
2720,2019,Central African Republic,0,3,0,3,Bodily assault,7.3,18.3,Bodily assault,6,402
2714,2019,South Sudan,1,0,0,1,Shooting,7.28,28.68,Shooting,3,1233
2715,2019,Syrian Arab Republic,2,4,0,6,Aerial bombardment,35.438889,36.651111,Explosives,14,1188
2727,2019,Somalia,1,0,0,1,Shooting,2.333333,42.283333,Shooting,3,1112
2729,2019,Sudan,0,0,5,5,Kidnapping,13.177669,23.642486,Kidnapping,5,981
3006,2019,Ethiopia,0,1,0,1,Bodily assault,9.0249701,38.746891,Bodily assault,2,137
2731,2019,Mali,0,4,0,4,Roadside IED,16.6,-4.466667,Explosives,8,189
2881,2019,Afghanistan,1,0,0,1,Shooting,34.1,64.2667,Shooting,3,2534
2739,2019,Chad,2,0,0,2,Shooting,13.578103,21.824944,Shooting,6,104
2742,2019,Afghanistan,2,0,0,2,Shooting,34.2164,68.2952,Shooting,6,2534
